2025-09-20 16:00:53.f | INFO     | __init__                  | [INIT] BillingProcessor initialized | {"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle", "timestamp": "2025-09-20T13:00:53.670383"}
2025-09-22 19:49:29.f | INFO     | _start_billing            | [START] Sending initial billing webhook for minute 1 | conversation_id=852a170f-7406-4b0a-b5ff-277aeec570f1
2025-09-22 19:49:29.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_1_1758559769733 | url=http://localhost:3000/api/billing/voice-minute | minute=1 | attempt=1
2025-09-22 19:49:29.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_1_1758559769733 | data={"correlation_token": "transcript-1758559769514-dpp2v1n78", "conversation_id": "852a170f-7406-4b0a-b5ff-277aeec570f1", "minute": 1, "timestamp": "2025-09-22T16:49:29.733004"}
2025-09-22 19:49:29.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_1_1758559769733 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_1_1758559769733"}
2025-09-22 19:49:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:852a170f-7406-4b0a-b5ff-277aeec570f1:billing:state_transition | data={"conversation_id": "852a170f-7406-4b0a-b5ff-277aeec570f1", "correlation_token": "transcript-1758559769514-dpp2v1n78", "timestamp": "2025-09-22T16:49:29.732844", "from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received"}
2025-09-22 19:49:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:852a170f-7406-4b0a-b5ff-277aeec570f1:billing:state_transition | data={"conversation_id": "852a170f-7406-4b0a-b5ff-277aeec570f1", "correlation_token": "transcript-1758559769514-dpp2v1n78", "timestamp": "2025-09-22T16:49:29.732900", "from": "waiting_for_audio", "to": "active", "reason": "billing_started"}
2025-09-22 19:49:29.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_1_1758559769733", "status": 200, "latency_ms": 21.973133087158203, "minute": 1, "response_size": 160}
2025-09-22 19:49:29.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_1_1758559769733 | data={"status": "error", "creditsRemaining": 0, "minuteBilled": 1, "totalMinutesBilled": 0, "shouldTerminate": true, "message": "Invalid correlation token - session not found"}
2025-09-22 19:49:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:852a170f-7406-4b0a-b5ff-277aeec570f1:billing:webhook_success | data={"conversation_id": "852a170f-7406-4b0a-b5ff-277aeec570f1", "correlation_token": "transcript-1758559769514-dpp2v1n78", "timestamp": "2025-09-22T16:49:29.755248", "request_id": "req_1_1758559769733", "minute": 1, "latency_ms": 21.973133087158203, "response": {"status": "error", "creditsRemaining": 0, "minuteBilled": 1, "totalMinutesBilled": 0, "shouldTerminate": true, "message": "Invalid correlation token - session not found"}}
2025-09-22 19:49:29.f | INFO     | _start_billing            | [START] Initial webhook result | {"minute": 1, "success": true, "latency_ms": 22.4609375, "initial_billing": true}
2025-09-22 19:49:29.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_1_1758559769755", "minute": 1, "status": "error", "credits_remaining": 0, "should_terminate": true, "message": "Invalid correlation token - session not found", "grace_period": null}
2025-09-22 19:49:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:852a170f-7406-4b0a-b5ff-277aeec570f1:billing:status_update | data={"conversation_id": "852a170f-7406-4b0a-b5ff-277aeec570f1", "correlation_token": "transcript-1758559769514-dpp2v1n78", "timestamp": "2025-09-22T16:49:29.755543", "response_id": "resp_1_1758559769755", "minute": 1, "status": "error", "credits_remaining": 0, "should_terminate": true, "message": "Invalid correlation token - session not found", "grace_period": null}
2025-09-22 19:49:29.f | WARNING  | _handle_billing_response  | [TERMINATION] Requested | response_id=resp_1_1758559769755 | conversation_id=852a170f-7406-4b0a-b5ff-277aeec570f1 | reason=Invalid correlation token - session not found | grace_period=Nones
2025-09-22 19:49:29.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=852a170f-7406-4b0a-b5ff-277aeec570f1 | from=active | to=stopping | reason=termination_requested
2025-09-22 19:49:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:852a170f-7406-4b0a-b5ff-277aeec570f1:billing:terminated | data={"conversation_id": "852a170f-7406-4b0a-b5ff-277aeec570f1", "correlation_token": "transcript-1758559769514-dpp2v1n78", "timestamp": "2025-09-22T16:49:29.755766", "reason": "insufficient_credits", "minutes_used": 1, "final_message": "Invalid correlation token - session not found"}
2025-09-22 19:49:29.f | INFO     | _stop_billing             | [STOP] Initiating | stop_id=stop_1758559769755 | conversation_id=852a170f-7406-4b0a-b5ff-277aeec570f1 | reason=insufficient_credits | minutes_billed=1
2025-09-22 19:49:29.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=852a170f-7406-4b0a-b5ff-277aeec570f1 | from=stopping | to=stopping | reason=stop_requested: insufficient_credits
2025-09-22 19:49:29.f | INFO     | _stop_billing             | [STOP] Session duration | {"stop_id": "stop_1758559769755", "total_seconds": 0.023226, "billed_minutes": 1}
2025-09-22 19:49:29.f | INFO     | _stop_billing             | [STOP] Final metrics | stop_id=stop_1758559769755 | {"webhook_attempts": 1, "webhook_successes": 1, "webhook_failures": 0, "success_rate": 100.0, "avg_latency_ms": 21.973133087158203, "min_latency_ms": 21.973133087158203, "max_latency_ms": 21.973133087158203, "last_webhook_time": "2025-09-22T16:49:29.755060", "state_transitions": [{"from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received", "timestamp": "2025-09-22T16:49:29.732844"}, {"from": "waiting_for_audio", "to": "active", "reason": "billing_started", "timestamp": "2025-09-22T16:49:29.732900"}, {"from": "active", "to": "stopping", "reason": "termination_requested", "timestamp": "2025-09-22T16:49:29.755631"}, {"from": "stopping", "to": "stopping", "reason": "stop_requested: insufficient_credits", "timestamp": "2025-09-22T16:49:29.756091"}]}
2025-09-22 19:49:29.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=852a170f-7406-4b0a-b5ff-277aeec570f1 | from=stopping | to=stopped | reason=stop_completed: insufficient_credits
2025-09-22 19:49:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:852a170f-7406-4b0a-b5ff-277aeec570f1:billing:stopped | data={"conversation_id": "852a170f-7406-4b0a-b5ff-277aeec570f1", "correlation_token": "transcript-1758559769514-dpp2v1n78", "timestamp": "2025-09-22T16:49:29.756342", "stop_id": "stop_1758559769755", "reason": "insufficient_credits", "total_minutes": 1, "metrics": {"webhook_attempts": 1, "webhook_successes": 1, "webhook_failures": 0, "success_rate": 100.0, "avg_latency_ms": 21.973133087158203, "min_latency_ms": 21.973133087158203, "max_latency_ms": 21.973133087158203, "last_webhook_time": "2025-09-22T16:49:29.755060", "state_transitions": [{"from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received", "timestamp": "2025-09-22T16:49:29.732844"}, {"from": "waiting_for_audio", "to": "active", "reason": "billing_started", "timestamp": "2025-09-22T16:49:29.732900"}, {"from": "active", "to": "stopping", "reason": "termination_requested", "timestamp": "2025-09-22T16:49:29.755631"}, {"from": "stopping", "to": "stopping", "reason": "stop_requested: insufficient_credits", "timestamp": "2025-09-22T16:49:29.756091"}, {"from": "stopping", "to": "stopped", "reason": "stop_completed: insufficient_credits", "timestamp": "2025-09-22T16:49:29.756288"}]}}
2025-09-22 19:49:29.f | WARNING  | _close_websocket          | [WEBSOCKET] No transport available to close | has_transport=True | has_websocket=False
2025-09-22 19:49:29.f | INFO     | _handle_billing_response  | [TERMINATION] Sending EndFrame
2025-09-22 19:49:29.f | DEBUG    | _start_billing            | [START] Created billing task | task_name=billing_loop_852a170f-7406-4b0a-b5ff-277aeec570f1 | task_id=4647983744
2025-09-22 19:49:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:852a170f-7406-4b0a-b5ff-277aeec570f1:billing:started | data={"conversation_id": "852a170f-7406-4b0a-b5ff-277aeec570f1", "correlation_token": "transcript-1758559769514-dpp2v1n78", "timestamp": "2025-09-22T16:49:29.756588", "start_time": "2025-09-22T16:49:29.732935", "backend_url": "http://localhost:3000", "initial_minute_billed": true}
2025-09-22 19:49:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:852a170f-7406-4b0a-b5ff-277aeec570f1:billing:state_transition | data={"conversation_id": "852a170f-7406-4b0a-b5ff-277aeec570f1", "correlation_token": "transcript-1758559769514-dpp2v1n78", "timestamp": "2025-09-22T16:49:29.755631", "from": "active", "to": "stopping", "reason": "termination_requested"}
2025-09-22 19:49:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:852a170f-7406-4b0a-b5ff-277aeec570f1:billing:state_transition | data={"conversation_id": "852a170f-7406-4b0a-b5ff-277aeec570f1", "correlation_token": "transcript-1758559769514-dpp2v1n78", "timestamp": "2025-09-22T16:49:29.756091", "from": "stopping", "to": "stopping", "reason": "stop_requested: insufficient_credits"}
2025-09-22 19:49:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:852a170f-7406-4b0a-b5ff-277aeec570f1:billing:state_transition | data={"conversation_id": "852a170f-7406-4b0a-b5ff-277aeec570f1", "correlation_token": "transcript-1758559769514-dpp2v1n78", "timestamp": "2025-09-22T16:49:29.756288", "from": "stopping", "to": "stopped", "reason": "stop_completed: insufficient_credits"}
2025-09-22 19:49:29.f | INFO     | _billing_loop             | [LOOP] Started | loop_id=852a170f-7406-4b0a-b5ff-277aeec570f1_1758559769 | conversation_id=852a170f-7406-4b0a-b5ff-277aeec570f1 | starting_from_minute=2
2025-09-22 19:49:29.f | INFO     | _billing_loop             | [LOOP] Ended | loop_id=852a170f-7406-4b0a-b5ff-277aeec570f1_1758559769 | total_iterations=0 | total_minutes=1 | final_state=stopped
2025-09-22 19:50:29.f | INFO     | __init__                  | [INIT] BillingProcessor initialized | {"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle", "timestamp": "2025-09-22T16:50:29.543675"}
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:processor_initialized | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.543675", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle"}
2025-09-22 19:50:29.f | INFO     | process_frame             | [AUDIO] First audio frame received | conversation_id=d1eba75b-0e2f-4707-a736-1a51949e5453 | correlation_token=transcript-1758559829374-81dqizyzq | will_start_billing=True
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:first_audio_received | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.596095", "direction": "DOWNSTREAM"}
2025-09-22 19:50:29.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=d1eba75b-0e2f-4707-a736-1a51949e5453 | from=idle | to=waiting_for_audio | reason=first_audio_received
2025-09-22 19:50:29.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=d1eba75b-0e2f-4707-a736-1a51949e5453 | from=waiting_for_audio | to=active | reason=billing_started
2025-09-22 19:50:29.f | INFO     | _start_billing            | [START] Starting billing timer and billing first minute immediately | {"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "start_time": "2025-09-22T16:50:29.596398", "backend_url": "http://localhost:3000", "initial_minute_billed": true}
2025-09-22 19:50:29.f | INFO     | _start_billing            | [START] Sending initial billing webhook for minute 1 | conversation_id=d1eba75b-0e2f-4707-a736-1a51949e5453
2025-09-22 19:50:29.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_1_1758559829596 | url=http://localhost:3000/api/billing/voice-minute | minute=1 | attempt=1
2025-09-22 19:50:29.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_1_1758559829596 | data={"correlation_token": "transcript-1758559829374-81dqizyzq", "conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "minute": 1, "timestamp": "2025-09-22T16:50:29.596483"}
2025-09-22 19:50:29.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_1_1758559829596 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_1_1758559829596"}
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:state_transition | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.596196", "from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received"}
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:state_transition | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.596281", "from": "waiting_for_audio", "to": "active", "reason": "billing_started"}
2025-09-22 19:50:29.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_1_1758559829596", "status": 200, "latency_ms": 7.99107551574707, "minute": 1, "response_size": 160}
2025-09-22 19:50:29.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_1_1758559829596 | data={"status": "error", "creditsRemaining": 0, "minuteBilled": 1, "totalMinutesBilled": 0, "shouldTerminate": true, "message": "Invalid correlation token - session not found"}
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:webhook_success | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.604777", "request_id": "req_1_1758559829596", "minute": 1, "latency_ms": 7.99107551574707, "response": {"status": "error", "creditsRemaining": 0, "minuteBilled": 1, "totalMinutesBilled": 0, "shouldTerminate": true, "message": "Invalid correlation token - session not found"}}
2025-09-22 19:50:29.f | INFO     | _start_billing            | [START] Initial webhook result | {"minute": 1, "success": true, "latency_ms": 8.519887924194336, "initial_billing": true}
2025-09-22 19:50:29.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_1_1758559829605", "minute": 1, "status": "error", "credits_remaining": 0, "should_terminate": true, "message": "Invalid correlation token - session not found", "grace_period": null}
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:status_update | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.605078", "response_id": "resp_1_1758559829605", "minute": 1, "status": "error", "credits_remaining": 0, "should_terminate": true, "message": "Invalid correlation token - session not found", "grace_period": null}
2025-09-22 19:50:29.f | WARNING  | _handle_billing_response  | [TERMINATION] Requested | response_id=resp_1_1758559829605 | conversation_id=d1eba75b-0e2f-4707-a736-1a51949e5453 | reason=Invalid correlation token - session not found | grace_period=Nones
2025-09-22 19:50:29.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=d1eba75b-0e2f-4707-a736-1a51949e5453 | from=active | to=stopping | reason=termination_requested
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:terminated | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.605204", "reason": "insufficient_credits", "minutes_used": 1, "final_message": "Invalid correlation token - session not found"}
2025-09-22 19:50:29.f | INFO     | _stop_billing             | [STOP] Initiating | stop_id=stop_1758559829605 | conversation_id=d1eba75b-0e2f-4707-a736-1a51949e5453 | reason=insufficient_credits | minutes_billed=1
2025-09-22 19:50:29.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=d1eba75b-0e2f-4707-a736-1a51949e5453 | from=stopping | to=stopping | reason=stop_requested: insufficient_credits
2025-09-22 19:50:29.f | INFO     | _stop_billing             | [STOP] Session duration | {"stop_id": "stop_1758559829605", "total_seconds": 0.008898, "billed_minutes": 1}
2025-09-22 19:50:29.f | INFO     | _stop_billing             | [STOP] Final metrics | stop_id=stop_1758559829605 | {"webhook_attempts": 1, "webhook_successes": 1, "webhook_failures": 0, "success_rate": 100.0, "avg_latency_ms": 7.99107551574707, "min_latency_ms": 7.99107551574707, "max_latency_ms": 7.99107551574707, "last_webhook_time": "2025-09-22T16:50:29.604575", "state_transitions": [{"from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received", "timestamp": "2025-09-22T16:50:29.596196"}, {"from": "waiting_for_audio", "to": "active", "reason": "billing_started", "timestamp": "2025-09-22T16:50:29.596281"}, {"from": "active", "to": "stopping", "reason": "termination_requested", "timestamp": "2025-09-22T16:50:29.605170"}, {"from": "stopping", "to": "stopping", "reason": "stop_requested: insufficient_credits", "timestamp": "2025-09-22T16:50:29.605270"}]}
2025-09-22 19:50:29.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=d1eba75b-0e2f-4707-a736-1a51949e5453 | from=stopping | to=stopped | reason=stop_completed: insufficient_credits
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:stopped | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.605425", "stop_id": "stop_1758559829605", "reason": "insufficient_credits", "total_minutes": 1, "metrics": {"webhook_attempts": 1, "webhook_successes": 1, "webhook_failures": 0, "success_rate": 100.0, "avg_latency_ms": 7.99107551574707, "min_latency_ms": 7.99107551574707, "max_latency_ms": 7.99107551574707, "last_webhook_time": "2025-09-22T16:50:29.604575", "state_transitions": [{"from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received", "timestamp": "2025-09-22T16:50:29.596196"}, {"from": "waiting_for_audio", "to": "active", "reason": "billing_started", "timestamp": "2025-09-22T16:50:29.596281"}, {"from": "active", "to": "stopping", "reason": "termination_requested", "timestamp": "2025-09-22T16:50:29.605170"}, {"from": "stopping", "to": "stopping", "reason": "stop_requested: insufficient_credits", "timestamp": "2025-09-22T16:50:29.605270"}, {"from": "stopping", "to": "stopped", "reason": "stop_completed: insufficient_credits", "timestamp": "2025-09-22T16:50:29.605387"}]}}
2025-09-22 19:50:29.f | WARNING  | _close_websocket          | [WEBSOCKET] No transport available to close | has_transport=True | has_websocket=False
2025-09-22 19:50:29.f | INFO     | _handle_billing_response  | [TERMINATION] Sending EndFrame
2025-09-22 19:50:29.f | DEBUG    | _start_billing            | [START] Created billing task | task_name=billing_loop_d1eba75b-0e2f-4707-a736-1a51949e5453 | task_id=4706705536
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:started | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.605674", "start_time": "2025-09-22T16:50:29.596398", "backend_url": "http://localhost:3000", "initial_minute_billed": true}
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:state_transition | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.605170", "from": "active", "to": "stopping", "reason": "termination_requested"}
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:state_transition | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.605270", "from": "stopping", "to": "stopping", "reason": "stop_requested: insufficient_credits"}
2025-09-22 19:50:29.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:d1eba75b-0e2f-4707-a736-1a51949e5453:billing:state_transition | data={"conversation_id": "d1eba75b-0e2f-4707-a736-1a51949e5453", "correlation_token": "transcript-1758559829374-81dqizyzq", "timestamp": "2025-09-22T16:50:29.605387", "from": "stopping", "to": "stopped", "reason": "stop_completed: insufficient_credits"}
2025-09-22 19:50:29.f | INFO     | _billing_loop             | [LOOP] Started | loop_id=d1eba75b-0e2f-4707-a736-1a51949e5453_1758559829 | conversation_id=d1eba75b-0e2f-4707-a736-1a51949e5453 | starting_from_minute=2
2025-09-22 19:50:29.f | INFO     | _billing_loop             | [LOOP] Ended | loop_id=d1eba75b-0e2f-4707-a736-1a51949e5453_1758559829 | total_iterations=0 | total_minutes=1 | final_state=stopped
2025-09-22 19:51:38.f | INFO     | __init__                  | [INIT] BillingProcessor initialized | {"conversation_id": "bba3c0c8-877f-43c1-aaf0-dcf4312d373b", "correlation_token": "transcript-1758559898161-qyf693bdo", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle", "timestamp": "2025-09-22T16:51:38.349918"}
2025-09-22 19:51:38.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:bba3c0c8-877f-43c1-aaf0-dcf4312d373b:billing:processor_initialized | data={"conversation_id": "bba3c0c8-877f-43c1-aaf0-dcf4312d373b", "correlation_token": "transcript-1758559898161-qyf693bdo", "timestamp": "2025-09-22T16:51:38.349918", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle"}
2025-09-22 19:51:38.f | INFO     | process_frame             | [AUDIO] First audio frame received | conversation_id=bba3c0c8-877f-43c1-aaf0-dcf4312d373b | correlation_token=transcript-1758559898161-qyf693bdo | will_start_billing=True
2025-09-22 19:51:38.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:bba3c0c8-877f-43c1-aaf0-dcf4312d373b:billing:first_audio_received | data={"conversation_id": "bba3c0c8-877f-43c1-aaf0-dcf4312d373b", "correlation_token": "transcript-1758559898161-qyf693bdo", "timestamp": "2025-09-22T16:51:38.399255", "direction": "DOWNSTREAM"}
2025-09-22 19:51:38.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=bba3c0c8-877f-43c1-aaf0-dcf4312d373b | from=idle | to=waiting_for_audio | reason=first_audio_received
2025-09-22 19:51:38.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=bba3c0c8-877f-43c1-aaf0-dcf4312d373b | from=waiting_for_audio | to=active | reason=billing_started
2025-09-22 19:51:38.f | INFO     | _start_billing            | [START] Starting billing timer and billing first minute immediately | {"conversation_id": "bba3c0c8-877f-43c1-aaf0-dcf4312d373b", "correlation_token": "transcript-1758559898161-qyf693bdo", "start_time": "2025-09-22T16:51:38.399436", "backend_url": "http://localhost:3000", "initial_minute_billed": true}
2025-09-22 19:51:38.f | INFO     | _start_billing            | [START] Sending initial billing webhook for minute 1 | conversation_id=bba3c0c8-877f-43c1-aaf0-dcf4312d373b
2025-09-22 19:51:38.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_1_1758559898399 | url=http://localhost:3000/api/billing/voice-minute | minute=1 | attempt=1
2025-09-22 19:51:38.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_1_1758559898399 | data={"correlation_token": "transcript-1758559898161-qyf693bdo", "conversation_id": "bba3c0c8-877f-43c1-aaf0-dcf4312d373b", "minute": 1, "timestamp": "2025-09-22T16:51:38.399501"}
2025-09-22 19:51:38.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_1_1758559898399 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_1_1758559898399"}
2025-09-22 19:51:38.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:bba3c0c8-877f-43c1-aaf0-dcf4312d373b:billing:state_transition | data={"conversation_id": "bba3c0c8-877f-43c1-aaf0-dcf4312d373b", "correlation_token": "transcript-1758559898161-qyf693bdo", "timestamp": "2025-09-22T16:51:38.399361", "from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received"}
2025-09-22 19:51:38.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:bba3c0c8-877f-43c1-aaf0-dcf4312d373b:billing:state_transition | data={"conversation_id": "bba3c0c8-877f-43c1-aaf0-dcf4312d373b", "correlation_token": "transcript-1758559898161-qyf693bdo", "timestamp": "2025-09-22T16:51:38.399402", "from": "waiting_for_audio", "to": "active", "reason": "billing_started"}
2025-09-22 19:51:38.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_1_1758559898399", "status": 200, "latency_ms": 7.730960845947266, "minute": 1, "response_size": 160}
2025-09-22 19:51:38.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_1_1758559898399 | data={"status": "error", "creditsRemaining": 0, "minuteBilled": 1, "totalMinutesBilled": 0, "shouldTerminate": true, "message": "Invalid correlation token - session not found"}
2025-09-22 19:51:38.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:bba3c0c8-877f-43c1-aaf0-dcf4312d373b:billing:webhook_success | data={"conversation_id": "bba3c0c8-877f-43c1-aaf0-dcf4312d373b", "correlation_token": "transcript-1758559898161-qyf693bdo", "timestamp": "2025-09-22T16:51:38.407577", "request_id": "req_1_1758559898399", "minute": 1, "latency_ms": 7.730960845947266, "response": {"status": "error", "creditsRemaining": 0, "minuteBilled": 1, "totalMinutesBilled": 0, "shouldTerminate": true, "message": "Invalid correlation token - session not found"}}
2025-09-22 19:51:38.f | INFO     | _start_billing            | [START] Initial webhook result | {"minute": 1, "success": true, "latency_ms": 8.222103118896484, "initial_billing": true}
2025-09-22 19:51:38.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_1_1758559898407", "minute": 1, "status": "error", "credits_remaining": 0, "should_terminate": true, "message": "Invalid correlation token - session not found", "grace_period": null}
2025-09-22 19:51:38.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:bba3c0c8-877f-43c1-aaf0-dcf4312d373b:billing:status_update | data={"conversation_id": "bba3c0c8-877f-43c1-aaf0-dcf4312d373b", "correlation_token": "transcript-1758559898161-qyf693bdo", "timestamp": "2025-09-22T16:51:38.407786", "response_id": "resp_1_1758559898407", "minute": 1, "status": "error", "credits_remaining": 0, "should_terminate": true, "message": "Invalid correlation token - session not found", "grace_period": null}
2025-09-22 19:51:38.f | WARNING  | _handle_billing_response  | [TERMINATION] Requested | response_id=resp_1_1758559898407 | conversation_id=bba3c0c8-877f-43c1-aaf0-dcf4312d373b | reason=Invalid correlation token - session not found | grace_period=Nones
